policy,target,topology_id,unsafe_rate,false_alarm_rate,realized_escalation,conditional_risk,miss_rate
conservative_and,0.05,close35_open12,0.0020444444444444442,0.018695997540449413,0.051255555555555554,0.003778316167543156,0.0045367111974156
conservative_and,0.05,close35_open13,0.0015666666666666667,0.014587294231727832,0.053677777777777776,0.0025713050306632223,0.004086777786749122
conservative_and,0.05,close35_open14,0.001511111111111111,0.011712034145467622,0.05346666666666667,0.002395328861775278,0.004161937557024922
conservative_and,0.05,close35_open15,0.0013222222222222222,0.009365869406361266,0.053677777777777776,0.0020438509798967777,0.003798174402984011
conservative_and,0.05,close35_open16,0.0009222222222222223,0.009356332552049066,0.05458888888888889,0.0014223843607228666,0.002661968508365533
conservative_and,0.05,close35_open24,0.008366666666666668,0.038571403159288704,0.025333333333333333,0.03793462713427265,0.010737408970714157
conservative_and,0.05,close35_open25,0.008133333333333333,0.03324958378104306,0.026622222222222224,0.03418715822263441,0.010672045093177767
conservative_and,0.05,close35_open26,0.008233333333333334,0.028961573287540645,0.028822222222222218,0.03227144954792229,0.011041618324507644
conservative_and,0.05,close35_open27,0.007744444444444444,0.024875268855057333,0.030355555555555556,0.028531712508613877,0.010616977315962655
conservative_and,0.05,close35_open29,0.0014777777777777777,0.005380657302849978,0.04597777777777778,0.0030539116559760667,0.0028698907025272
conservative_and,0.05,close36_open03,0.002266666666666667,0.013872380198202812,0.038766666666666665,0.006501959362033311,0.0034921449935258336
conservative_and,0.05,close36_open04,0.0021777777777777776,0.011891709983906823,0.039711111111111114,0.0060491829707338554,0.0034134686554526113
conservative_and,0.05,close36_open21,0.005377777777777777,0.0022967125201697335,0.04922222222222222,0.012105634660883678,0.009600671509526001
conservative_and,0.05,close36_open22,0.005155555555555556,0.0014141914362669,0.05021111111111111,0.010844796112867644,0.009744347299569711
conservative_and,0.05,close36_open23,0.0032222222222222222,0.0012421406439781,0.053566666666666665,0.005516497738420278,0.0077013252058258
conservative_and,0.05,close36_open24,0.0,0.09204862337834027,0.05223333333333333,0.0,0.0
conservative_and,0.05,close36_open25,0.0,0.1001415550796215,0.05223333333333333,0.0,0.0
conservative_and,0.1,close32_open01,0.0015888888888888888,0.05444363192890746,0.04922222222222222,0.009360581163075844,0.0019329948623176556
conservative_and,0.1,close32_open03,0.0008777777777777777,0.009148537258766933,0.07111111111111111,0.0026568359141534888,0.0013152356414597112
conservative_and,0.1,close32_open04,0.0008555555555555556,0.0069654187220664875,0.07247777777777778,0.002497690474032922,0.0013045200625127666
conservative_and,0.1,close32_open05,0.0,0.061210539093567475,0.0988,0.0,0.0
conservative_and,0.1,close32_open06,0.0,0.08708175107505768,0.101,0.0,0.0
conservative_and,0.1,close32_open18,3.3333333333333335e-05,5.33418680322e-05,0.1041,5.333617823295556e-05,8.886519150447779e-05
conservative_and,0.1,close32_open19,0.0,0.00022830387723026663,0.10295555555555555,0.0,0.0
conservative_and,0.1,close33_open08,0.0,0.008979424237416867,0.10568888888888889,0.0,0.0
conservative_and,0.1,close33_open10,0.0,0.012639847178291044,0.10522222222222223,0.0,0.0
conservative_and,0.1,close33_open13,0.0,0.016687858625157665,0.1055,0.0,0.0
conservative_and,0.1,close34_open01,0.002227573289248489,0.15256408462092916,0.024577777777777778,0.026471281764183324,0.0024660486202816665
conservative_and,0.1,close34_open02,0.0027666666666666664,0.0628957863655878,0.04321111111111112,0.01624213786222909,0.0033691297417754226
